Site,Age,Thickness,Latm,Lonm
121,19380.0,465.1613976804697,-83.636175,-59.014835
121,19370.0,464.9220653849932,-83.636175,-59.014835
121,19360.0,464.68273308953354,-83.636175,-59.014835
121,19350.0,464.4434007940571,-83.636175,-59.014835
121,19340.0,464.2040684985704,-83.636175,-59.014835
121,19330.0,463.9647362030936,-83.636175,-59.014835
121,19320.0,463.7254039076342,-83.636175,-59.014835
121,19310.0,463.48607161214966,-83.636175,-59.014835
121,19300.0,463.2467393166732,-83.636175,-59.014835
121,19290.0,463.0074070211882,-83.636175,-59.014835
121,19280.0,462.76807472570977,-83.636175,-59.014835
121,19270.0,462.52874243025036,-83.636175,-59.014835
121,19260.0,462.2894101347735,-83.636175,-59.014835
121,19250.0,462.0500778392889,-83.636175,-59.014835
121,19240.0,461.8107455438044,-83.636175,-59.014835
121,19230.0,461.571413248328,-83.636175,-59.014835
121,19220.0,461.33208095286795,-83.636175,-59.014835
121,19210.0,461.0927486573897,-83.636175,-59.014835
121,19200.0,460.8534163619051,-83.636175,-59.014835
121,19190.0,460.6140840664283,-83.636175,-59.014835
121,19180.0,460.37475177096877,-83.636175,-59.014835
121,19170.0,460.13541947548424,-83.636175,-59.014835
121,19160.0,459.8960871800074,-83.636175,-59.014835
121,19150.0,459.6567548845228,-83.636175,-59.014835
121,19140.0,459.4174225890445,-83.636175,-59.014835
121,19130.0,459.17809029358483,-83.636175,-59.014835
121,19120.0,458.93875799810814,-83.636175,-59.014835
121,19110.0,458.6994257026236,-83.636175,-59.014835
121,19100.0,458.46009340713897,-83.636175,-59.014835
121,19090.0,458.22076111166234,-83.636175,-59.014835
121,19080.0,457.98142881620254,-83.636175,-59.014835
121,19070.0,457.7420965207243,-83.636175,-59.014835
121,19060.0,457.50276422523973,-83.636175,-59.014835
121,19050.0,457.2634319297631,-83.636175,-59.014835
121,19040.0,457.02409963427846,-83.636175,-59.014835
121,19030.0,456.7847673388187,-83.636175,-59.014835
121,19020.0,456.5454350433421,-83.636175,-59.014835
121,19010.0,456.30610274785744,-83.636175,-59.014835
121,19000.0,456.0667704523793,-83.636175,-59.014835
121,18990.0,455.8274381569194,-83.636175,-59.014835
121,18980.0,455.58810586144267,-83.636175,-59.014835
121,18970.0,455.3487735659582,-83.636175,-59.014835
121,18960.0,455.1094412704737,-83.636175,-59.014835
121,18950.0,454.8701089749971,-83.636175,-59.014835
121,18940.0,454.6307766795371,-83.636175,-59.014835
121,18930.0,454.391444384059,-83.636175,-59.014835
121,18920.0,454.1521120885739,-83.636175,-59.014835
121,18910.0,453.91277979309774,-83.636175,-59.014835
121,18900.0,453.67344749761327,-83.636175,-59.014835
121,18890.0,453.4341152021533,-83.636175,-59.014835
121,18880.0,453.1947829066767,-83.636175,-59.014835
121,18870.0,452.9554506111922,-83.636175,-59.014835
121,18860.0,452.71611831571397,-83.636175,-59.014835
121,18850.0,452.4767860202535,-83.636175,-59.014835
121,18840.0,452.2374537247773,-83.636175,-59.014835
121,18830.0,451.9981214292929,-83.636175,-59.014835
121,18820.0,451.75878913380836,-83.636175,-59.014835
121,18810.0,451.51945683833185,-83.636175,-59.014835
121,18800.0,451.2801245428696,-83.636175,-59.014835
121,18790.0,451.04079224739354,-83.636175,-59.014835
121,18780.0,450.8014599519086,-83.636175,-59.014835
121,18770.0,450.5621276564325,-83.636175,-59.014835
121,18760.0,450.3227953609481,-83.636175,-59.014835
121,18750.0,450.0834630654879,-83.636175,-59.014835
121,18740.0,449.8441307700113,-83.636175,-59.014835
121,18730.0,449.6047984745247,-83.636175,-59.014835
121,18720.0,449.3654661790487,-83.636175,-59.014835
121,18710.0,449.126133883588,-83.636175,-59.014835
121,18700.0,448.88680158811195,-83.636175,-59.014835
121,18690.0,448.64746929262753,-83.636175,-59.014835
121,18680.0,448.40813699714255,-83.636175,-59.014835
121,18670.0,448.16880470166655,-83.636175,-59.014835
121,18660.0,447.9294724062041,-83.636175,-59.014835
121,18650.0,447.6901401107282,-83.636175,-59.014835
121,18640.0,447.45080781524325,-83.636175,-59.014835
121,18630.0,447.21147551976725,-83.636175,-59.014835
121,18620.0,446.9721432242828,-83.636175,-59.014835
121,18610.0,446.7328109288219,-83.636175,-59.014835
121,18600.0,446.49347863334594,-83.636175,-59.014835
121,18590.0,446.2541463378594,-83.636175,-59.014835
121,18580.0,446.0148140423835,-83.636175,-59.014835
121,18570.0,445.77548174692254,-83.636175,-59.014835
121,18560.0,445.53614945143806,-83.636175,-59.014835
121,18550.0,445.2968171559621,-83.636175,-59.014835
121,18540.0,445.05748486047725,-83.636175,-59.014835
121,18530.0,444.81815256500136,-83.636175,-59.014835
121,18520.0,444.5788202695387,-83.636175,-59.014835
121,18510.0,444.3394879740628,-83.636175,-59.014835
121,18500.0,444.10015567857783,-83.636175,-59.014835
121,18490.0,443.8608233830935,-83.636175,-59.014835
121,18480.0,443.6214910876175,-83.636175,-59.014835
121,18470.0,443.3821587921564,-83.636175,-59.014835
121,18460.0,443.1428264966806,-83.636175,-59.014835
121,18450.0,442.9034942011941,-83.636175,-59.014835
121,18440.0,442.6641619057177,-83.636175,-59.014835
121,18430.0,442.424829610257,-83.636175,-59.014835
121,18420.0,442.18549731477265,-83.636175,-59.014835
121,18410.0,441.94616501929676,-83.636175,-59.014835
121,18400.0,441.7068327238119,-83.636175,-59.014835
121,18390.0,441.4675004283361,-83.636175,-59.014835
121,18380.0,441.2281681328731,-83.636175,-59.014835
121,18370.0,440.9888358373969,-83.636175,-59.014835
121,18360.0,440.7495035419125,-83.636175,-59.014835
121,18350.0,440.5101712464282,-83.636175,-59.014835
121,18340.0,440.27083895095234,-83.636175,-59.014835
121,18330.0,440.03150665549106,-83.636175,-59.014835
121,18320.0,439.7921743600131,-83.636175,-59.014835
121,18310.0,439.55284206452865,-83.636175,-59.014835
121,18300.0,439.3135097690525,-83.636175,-59.014835
121,18290.0,439.07417747359153,-83.636175,-59.014835
121,18280.0,438.83484517810723,-83.636175,-59.014835
121,18270.0,438.59551288263145,-83.636175,-59.014835
121,18260.0,438.3561805871465,-83.636175,-59.014835
121,18250.0,438.11684829166876,-83.636175,-59.014835
121,18240.0,437.8775159962077,-83.636175,-59.014835
